,0
0,2.06619400781267
1,1.785732134961877
2,1.8629384563187432
3,2.096514664632495
4,1.993849698473395
5,1.9106915487183285
6,2.543572363500389
7,1.8558080666084429
8,2.3619143473925392
9,1.9225795140213857
