,0
0,0.14098777943313306
1,0.14719907906012308
2,0.13985967289064943
3,0.14916831860432206
4,0.14809927431375283
5,0.14875251624854316
6,0.16022356744182195
7,0.15355082132780798
8,0.14651757928213405
9,0.1514181689717571
