,0
0,0.29660121663142086
1,0.2813476083924472
2,0.3077115945017974
3,0.3155617945873568
4,0.30309622539757286
5,0.29202037452661833
6,0.2789121686236937
7,0.3054270471007241
8,0.29561812985366026
9,0.2897209346965614
