,0
0,0.8469200671167139
1,0.8512470022976664
2,0.8617169714344252
3,0.8543857838859018
4,0.8405754010290486
5,0.8520251659524266
6,0.8662376337249144
7,0.8684259448271151
8,0.8433757055068495
9,0.8883276919650154
