,0
0,13.821712793757811
1,14.475666701751377
2,12.392639984268333
3,14.161795882971917
4,13.251366363984697
5,15.635651768541306
6,12.85616085375441
7,12.920602881276594
8,13.185696141195711
9,14.354267984459513
