,0
0,8.700829121321624
1,8.64906884658666
2,8.333051178896875
3,7.828486041222063
4,9.26511515002382
5,8.27729598757383
6,8.156275234118219
7,8.675487010981279
8,8.897698782228527
9,8.156575071235894
