,0
0,3.3786395180172857
1,4.421443057126484
2,4.07560785092371
3,3.620035547116972
4,3.7287300443233447
5,3.4263466396735702
6,4.810408745957525
7,3.910177888765229
8,3.971581360621748
9,3.3690836412747114
