,0
0,47.8088820323767
1,50.67333399608357
2,46.9401723721608
3,50.23342441891765
4,51.14891237044846
5,48.49400451950703
6,51.056852299695144
7,47.13617474098443
8,50.22023234207193
9,50.109239763988704
