,0
0,62.573348001943515
1,334.08341264587415
2,47.95325508794924
3,39.632592908652576
4,9.490887036907116
5,9.217903004289985
6,163.79614133425898
7,89.55421476280435
8,43.338816804674586
9,364.3255005221343
