,0
0,33.13416534947358
1,31.521179428768654
2,32.771564444101955
3,31.70234600708839
4,31.785009600127854
5,32.42749561218847
6,32.29147858576609
7,30.842360555818075
8,30.775038959108528
9,31.252867008695937
