,0
0,13.383904795382525
1,10.06812628876343
2,16.792439059413976
3,15.565790419653656
4,17.096813511789264
5,11.284520842393222
6,18.462804945536334
7,12.222134872869542
8,17.566842349101023
9,14.911964716493808
