,0
0,181.46604373594408
1,182.63165686467553
2,181.63397297439747
3,181.6602896274684
4,181.034585853468
5,181.4633895951052
6,180.52315248967534
7,180.53038166575078
8,180.31140140383934
9,180.3771379329461
