,0
0,1342.5587404470793
1,1420.0012713975375
2,946.2345373004388
3,1440.5679142746212
4,1212.1685342873025
5,153.07848142465755
6,1208.8033202210802
7,259.2021201068529
8,1159.501377550614
9,749.7557294466648
