,0
0,303.10807615635395
1,294.4076579856655
2,289.5608899912642
3,343.8002098936542
4,266.5498480389128
5,279.3932553042755
6,325.512164574394
7,246.9362048504854
8,274.7993072267801
9,276.5188355639566
