,0
0,268.6841911881243
1,275.54105386204543
2,271.98910591391086
3,274.5654889788921
4,254.56661999954446
5,250.3156584832961
6,238.25823914067215
7,247.5950039346113
8,262.8522152185234
9,268.7691451319125
