,0
0,3.1695740487690784
1,3.155629487946667
2,3.0917985259695118
3,3.123139036076803
4,3.1585610104959754
5,3.167806032608743
6,3.204922566965888
7,3.094908541523565
8,3.2138205910708253
9,3.1127030505612603
