,0
0,0.14649585691466432
1,0.14467583393456523
2,0.13640771049570224
3,0.14950674670014627
4,0.14653398693699182
5,0.14271087488007642
6,0.14369241635078037
7,0.1453464929666425
8,0.14478908639825283
9,0.14843624212819442
