,0
0,7.958654373729142
1,8.274429650337236
2,7.530685265374737
3,7.591547103572071
4,8.487625706367703
5,8.437202027687125
6,7.698407579918274
7,8.050186866317471
8,8.8300975490282
9,8.099352076606143
