,0
0,1.3874074126236613
1,1.28998739913079
2,1.1936156512515115
3,1.3633670955358965
4,1.2692655757287217
5,1.326977506004716
6,1.1823279092327494
7,1.2536433041420054
8,1.1877308958042512
9,1.2538027211192824
