,0
0,4.60868321845012
1,5.097361770451863
2,5.2276687905836745
3,5.187659811456007
4,4.964342355125768
5,4.611378948608394
6,5.065396442143271
7,5.3959825103231935
8,4.9170781928563265
9,4.974344136840523
