,0
0,2.646075260640763
1,2.769616750243849
2,2.6017242794611852
3,2.626167981828036
4,2.7119977010423413
5,2.5688019526426307
6,2.575585834424199
7,2.5342078187622117
8,2.7343500256317963
9,2.6148463685825356
