,AirTemp,DewPoint,RainPrecip,SnowPrecip,SnowPrecipAccumulated,WindSpeed,AirPressure,OctalCloudCoverage,PrecipAmount,station_id,road_cond,surf_temp,snow_amount,sub_temp,air_temp,dew_point,water_amount,snow_sum,forecast_length,stn_surf_temp,stn_dew_point,radiation,shade,surf_temp_sqerror,Date Time
3598,3.5,2.17303729057312,0.0,-0.0,0.0,2.9000000953674316,99030.0,8.0,0.0,1440,Wet,3.6500000953674316,0.0,3.0,3.5,2.200000047683716,0.164000004529953,0.0,17,3.700000047683716,1.8799999952316284,513.22119140625,0.84716796875,0.0024999952875077724,03/14/2019 14:00:00
3598,4.300000190734863,1.5062943696975708,0.20000000298023224,0.0,0.4009999930858612,11.199999809265137,98190.0,8.0,0.20000000298023224,1440,Moist,6.960000038146973,0.0,4.059999942779541,4.300000190734863,1.5,0.028999999165534973,0.0,17,7.599999904632568,2.119999885559082,675.3434448242188,0.0,0.40959984064102173,03/16/2019 22:00:00
3598,3.9000000953674316,0.5996753573417664,0.20000000298023224,0.0,0.09799999743700027,10.899999618530273,98290.0,8.0,0.20000000298023224,1440,Moist,5.71999979019165,0.0,4.090000152587891,3.9000000953674316,0.6000000238418579,0.03200000151991844,0.0,17,6.300000190734863,2.7200000286102295,446.736572265625,0.0,0.33640047907829285,03/16/2019 23:00:00
3598,3.5,0.555159866809845,0.30000001192092896,0.0,0.0,9.300000190734863,98330.0,8.0,0.30000001192092896,1440,Wet,4.860000133514404,0.0,4.130000114440918,3.5,0.6000000238418579,0.08399999886751175,0.0,17,5.599999904632568,2.7100000381469727,9.91606616973877,1.0,0.5475996732711792,03/17/2019 00:00:00
3598,3.700000047683716,1.4186489582061768,0.4000000059604645,0.0,0.0,10.699999809265137,98310.0,8.0,0.4000000059604645,1440,Wet,4.369999885559082,0.0,4.179999828338623,3.700000047683716,1.399999976158142,0.1599999964237213,0.0,17,5.099999904632568,2.140000104904175,0.0,1.0,0.5329000353813171,03/17/2019 01:00:00
3598,3.200000047683716,1.0901315212249756,0.4000000059604645,0.0,0.0,9.5,98330.0,8.0,0.4000000059604645,1440,Wet,3.930000066757202,0.0,4.190000057220459,3.200000047683716,1.100000023841858,0.210999995470047,0.0,17,4.900000095367432,2.390000104904175,0.0,1.0,0.9409000277519226,03/17/2019 02:00:00
3598,3.4000000953674316,1.76383638381958,0.4000000059604645,0.0,0.0,10.0,98290.0,8.0,0.4000000059604645,1440,Wet,3.7799999713897705,0.0,4.199999809265137,3.4000000953674316,1.7999999523162842,0.21699999272823334,0.0,17,4.5,2.119999885559082,0.0,1.0,0.5184000134468079,03/17/2019 03:00:00
3598,3.5,1.2224159240722656,0.4000000059604645,0.0,0.0,8.600000381469727,98350.0,8.0,0.4000000059604645,1440,Wet,3.640000104904175,0.0,4.210000038146973,3.5,1.2000000476837158,0.22499999403953552,0.0,17,4.099999904632568,2.390000104904175,0.0,1.0,0.21159981191158295,03/17/2019 05:00:00
3598,3.299999952316284,1.3489305973052979,0.20000000298023224,0.0,0.0,8.199999809265137,98390.0,8.0,0.20000000298023224,1440,Wet,3.509999990463257,0.0,4.090000152587891,3.299999952316284,1.2999999523162842,0.21799999475479126,0.0,17,3.9000000953674316,0.8700000047683716,0.0,1.0,0.1521000862121582,03/17/2019 06:00:00
3598,3.700000047683716,1.7424641847610474,0.0,-0.0,0.0,8.5,98400.0,8.0,0.0,1440,Wet,3.8399999141693115,0.0,4.239999771118164,3.700000047683716,1.7000000476837158,0.05999999865889549,0.0,17,3.799999952316284,1.659999966621399,0.0,1.0,0.0015999969327822328,03/17/2019 07:00:00
3598,3.9000000953674316,1.7778857946395874,0.0,-0.0,0.0,8.600000381469727,98430.0,8.0,0.0,1440,Wet,3.759999990463257,0.0,4.03000020980835,3.9000000953674316,1.7999999523162842,0.029999999329447746,0.0,17,3.700000047683716,1.5800000429153442,0.0,1.0,0.003599993186071515,03/17/2019 08:00:00
3598,1.2000000476837158,-5.044735431671143,0.0,-0.0,0.0,3.0,101080.0,0.0,0.0,1440,Dry,2.4000000953674316,0.0,4.659999847412109,1.2000000476837158,-5.0,0.0,0.0,17,2.0999999046325684,-5.579999923706055,0.0,1.0,0.09000011533498764,03/18/2019 05:00:00
3598,0.6000000238418579,-5.407317638397217,0.0,-0.0,0.0,2.700000047683716,101200.0,0.0,0.0,1440,Dry,1.8600000143051147,0.0,4.71999979019165,0.6000000238418579,-5.400000095367432,0.0,0.0,17,1.5,-6.090000152587891,0.0,1.0,0.12960000336170197,03/18/2019 06:00:00
3598,0.4000000059604645,-6.012487888336182,0.0,-0.0,0.0,2.5999999046325684,101240.0,0.0,0.0,1440,Dry,1.3799999952316284,0.0,4.659999847412109,0.4000000059604645,-6.0,0.0,0.0,17,0.8999999761581421,-5.670000076293945,0.0,1.0,0.23040001094341278,03/18/2019 07:00:00
