,0
0,7.429433718236835
1,7.890127229487255
2,8.265810877024753
3,7.775699427429796
4,8.052117314843818
5,8.360124375625503
6,9.2311073009081
7,8.153971674338653
8,7.42519288972838
9,8.053563101023522
