,0
0,0.2327920938827081
1,0.316423627978467
2,0.27774879267776625
3,0.23568283159578313
4,0.23456044249318833
5,0.22993335751954874
6,21.41364272427209
7,4.540288047939281
8,0.23455155436929762
9,0.292049995982026
