,0
0,2.6297756679053537
1,2.593092292368096
2,2.5818936887430968
3,2.5720301112606094
4,2.563890003862415
5,2.627448923124227
6,2.6044507465158455
7,2.5907469152464984
8,2.56666432800418
9,2.6458727350128446
