,0
0,2.961750661191725
1,2.702451066446392
2,2.56859721985247
3,2.942825191646602
4,2.768489298349665
5,3.1813543507411355
6,2.894908039270439
7,3.097656997472134
8,3.1841529745066195
9,2.785014445653693
