,0
0,1.0458539910193674
1,1.1448021378411004
2,1.1484639100895127
3,1.2676897434866619
4,1.0903680713339656
5,1.0943149905103209
6,1.1314967879718956
7,1.1060807125203127
8,1.1983696257897918
9,1.0766793936797583
