,0
0,14.930636121845819
1,14.561158904976958
2,14.775479109668291
3,14.824227210669264
4,14.389321288855916
5,12.548716687533588
6,14.256155211802625
7,14.67420957873401
8,11.85023567203805
9,15.503328076257647
