,0
0,137.05372585546988
1,145.78121602343415
2,155.2291637357539
3,150.25611419677625
4,148.570371230081
5,149.398417275152
6,146.30048606624342
7,153.09728897624063
8,143.1163891401355
9,143.66915896676443
