,0
0,2394.0345405996636
1,881.1172786573832
2,856.3746140454601
3,4015.1866548322796
4,715.9310235795211
5,24014.178639961217
6,7436.053194297178
7,380.2588317879704
8,5147.955552322365
9,727.8101535980805
