,0
0,3.8636560343089394
1,3.128400702123064
2,3.516919673646693
3,3.3119417885836175
4,3.319212466523613
5,3.7167766964178903
6,3.630744059537951
7,3.218624782123208
8,3.3756439899027217
9,3.1869180099273664
