,0
0,131.06984893476124
1,150.1602257018667
2,128.52035133000092
3,144.19927751563876
4,136.30157822968508
5,150.67825317899892
6,131.61042635343404
7,138.36204403930424
8,148.48288546175564
9,137.55304133899713
