,0
0,3.858544573843545
1,3.4696701773493004
2,3.0555823263962
3,3.0968016570769312
4,4.114043305295539
5,4.196312331359422
6,2.8552244880606183
7,3.645414273774021
8,3.051810372555473
9,2.8924197165986567
