,0
0,2.4889344117906296
1,2.4975156092449895
2,2.4605176124814054
3,2.591236362433919
4,2.6348800234975758
5,2.493345417273241
6,2.5502728336544966
7,2.689413149494822
8,2.625985599697455
9,9.883208851786197
