,0
0,128.53280565105158
1,126.53660918306332
2,120.40109498539336
3,124.31110559111738
4,125.04759778190699
5,127.29976606683995
6,125.40544371200002
7,116.35939102303598
8,127.4713489003013
9,122.63365764060393
