,0
0,25.90457263009012
1,28.950653638337336
2,28.303971109324216
3,29.218532889875128
4,28.041759582523795
5,30.086301137848057
6,27.95018823948604
7,28.36340304139415
8,29.10095722932415
9,26.86315483877144
