,0
0,60.62260900269969
1,57.637665828269895
2,59.3629326953765
3,59.84902753519378
4,58.890269039479406
5,59.51603194163439
6,61.111195633581225
7,60.019058308545404
8,61.21705947065842
9,60.031563870796916
