,0
0,50.76476316830284
1,51.07358275753939
2,51.12488078999733
3,50.97369763831847
4,50.755445422921674
5,51.101778396977075
6,48.899562646054406
7,51.11808463249715
8,51.13863602243009
9,51.137229678582266
