,0
0,233.29667988077694
1,227.7031922230355
2,230.15369419383103
3,231.9618298216583
4,227.0328155808076
5,227.40675288841686
6,228.52959580343048
7,233.8836529333222
8,227.03223491183522
9,224.09000678301967
