,0
0,179.62292298393496
1,181.30923776893556
2,182.36529451757943
3,179.911865342923
4,181.57319298547836
5,177.9447318327631
6,179.92195862975657
7,178.07645966140402
8,183.59448287219217
9,181.19649800094413
