,0
0,69.13462673138288
1,69.22249560763122
2,71.21630106363857
3,67.58214582127677
4,65.5895511106974
5,66.35992187562205
6,63.80418065272283
7,67.37256630816827
8,69.4762515674928
9,73.55908187523022
