,0
0,143.99680295627968
1,141.64932030088946
2,144.7353662213004
3,157.10995249260364
4,145.2485646509534
5,137.01368591166258
6,150.08599397767392
7,149.31001700676106
8,146.97275539233826
9,162.04207882209477
