,0
0,2.2182740831498053
1,2.2158268726287016
2,2.059239981620996
3,2.1006067489061047
4,2.048375277098991
5,2.3029944026994422
6,2.1005032865168265
7,2.153346006339756
8,2.0965066752548336
9,2.069655265835861
