,0
0,9.166750004355077
1,9.683966854458548
2,9.805385616912337
3,10.719302231516078
4,10.056583003326491
5,9.08581123516703
6,9.152228506599872
7,9.036562886660152
8,11.37947048879226
9,9.979825475951882
