,0
0,44.12769100281413
1,43.28113564359366
2,44.26267966291458
3,42.11372388390849
4,46.34474656961161
5,45.66504400378682
6,47.235617703829256
7,46.24074839613476
8,41.52980449918978
9,49.26802502704716
