,0
0,117.73188249763405
1,111.89977643883616
2,135.0385212345424
3,113.45121370322616
4,121.32849178911214
5,130.64183850380226
6,115.74192598892625
7,132.12194954958358
8,136.22813704930638
9,111.98709599272657
