,0
0,57.87477031423785
1,58.82359101448453
2,56.19310397091155
3,56.771526994509514
4,58.256919008905456
5,57.14633254748859
6,52.20232885623394
7,55.520189680895065
8,57.17711442969928
9,53.15854446934238
