,0
0,29.57017554943057
1,31.170660552665275
2,29.47755394586371
3,31.19475791365415
4,29.915022323432048
5,30.413379559618832
6,29.26235360791912
7,29.28671425663431
8,32.88895791578322
9,29.475664810864018
