,0
0,69.16789950358142
1,75.78778791244417
2,73.8264566147718
3,72.73763703886378
4,75.2329525877252
5,66.68023294473034
6,73.44415225180884
7,67.25357501448343
8,64.48103292130934
9,67.69352900908193
