,0
0,0.8760535532119699
1,0.8883046167219449
2,0.8879754749333764
3,0.9213015436390094
4,0.9069560776696873
5,0.9225956728745347
6,0.9180151460713677
7,0.9438473051688787
8,0.8968656502064286
9,0.9303348861956031
