,0
0,98.78720917484648
1,96.16863143227842
2,85.91954411946011
3,92.30463597613759
4,103.98001508709037
5,89.95627040406322
6,93.99739088687701
7,89.82331123565838
8,92.26936806747887
9,85.64069575199483
