,AirTemp,DewPoint,RainPrecip,SnowPrecip,SnowPrecipAccumulated,WindSpeed,AirPressure,OctalCloudCoverage,PrecipAmount,station_id,road_cond,surf_temp,snow_amount,sub_temp,air_temp,dew_point,water_amount,snow_sum,forecast_length,stn_surf_temp,stn_dew_point,radiation,shade,surf_temp_sqerror,Date Time
3374,12.199999809265137,7.308217525482178,0.0,0.0,0.0,10.100000381469727,101900.0,7.0,0.0,1419,Dry,14.760000228881836,0.0,5.730000019073486,12.100000381469727,7.300000190734863,0.0,0.0,9,15.199999809265137,8.350000381469727,681.6296997070312,0.0,0.1935996264219284,09/29/2018 05:00:00
3374,12.699999809265137,6.520099639892578,0.0,-0.0,0.0,10.600000381469727,101810.0,8.0,0.0,1419,Dry,13.899999618530273,0.0,5.800000190734863,12.600000381469727,6.5,0.0,0.0,9,14.399999618530273,7.010000228881836,532.4869995117188,0.0,0.25,09/29/2018 06:00:00
3374,12.5,7.392064571380615,0.0,-0.0,0.0,11.0,101690.0,8.0,0.0,1419,Dry,13.539999961853027,0.0,9.529999732971191,12.600000381469727,7.5,0.0,0.0,9,13.399999618530273,7.630000114440918,212.2911376953125,0.5,0.019600095227360725,09/29/2018 07:00:00
3374,12.600000381469727,7.280803680419922,0.0,0.0,0.0,11.800000190734863,101630.0,8.0,0.0,1419,Dry,12.699999809265137,0.0,9.069999694824219,12.600000381469727,7.400000095367432,0.0,0.0,9,12.800000190734863,7.139999866485596,0.0,1.0,0.0100000761449337,09/29/2018 08:00:00
3374,12.399999618530273,7.296111583709717,0.0,0.0,0.0,11.600000381469727,101560.0,8.0,0.0,1419,Dry,12.569999694824219,0.0,8.670000076293945,12.399999618530273,7.400000095367432,0.0,0.0,9,12.5,7.369999885559082,0.0,1.0,0.004899957217276096,09/29/2018 09:00:00
3356,12.300000190734863,7.805305480957031,0.0,0.0,0.0,11.199999809265137,101500.0,8.0,0.0,1419,Dry,12.399999618530273,0.0,8.130000114440918,12.300000190734863,7.900000095367432,0.0,0.0,9,12.300000190734863,6.929999828338623,0.0,1.0,0.009999885223805904,09/29/2018 10:00:00
3356,12.199999809265137,7.104201316833496,0.0,0.0,0.0,11.199999809265137,101450.0,8.0,0.0,1419,Dry,12.539999961853027,0.0,7.519999980926514,12.199999809265137,7.099999904632568,0.0,0.0,9,12.100000381469727,7.039999961853027,0.0,1.0,0.1935996264219284,09/29/2018 11:00:00
3374,12.300000190734863,6.993431568145752,0.0,0.0,0.0,12.5,101410.0,8.0,0.0,1419,Dry,12.149999618530273,0.0,6.489999771118164,12.300000190734863,7.099999904632568,0.0,0.0,9,11.5,7.150000095367432,0.0,1.0,0.42249950766563416,09/29/2018 12:00:00
3356,12.199999809265137,6.6884589195251465,0.0,0.0,0.0,11.699999809265137,101370.0,8.0,0.0,1419,Dry,11.59000015258789,0.0,5.409999847412109,12.199999809265137,6.800000190734863,0.0,0.0,9,11.800000190734863,6.889999866485596,0.0,1.0,0.044100016355514526,09/29/2018 13:00:00
3338,11.899999618530273,6.816323280334473,0.0,-0.0,0.0,11.399999618530273,101310.0,8.0,0.0,1419,Dry,11.369999885559082,0.0,4.690000057220459,11.800000190734863,6.900000095367432,0.0,0.0,9,11.5,6.820000171661377,0.0,1.0,0.01690002903342247,09/29/2018 14:00:00
3356,12.100000381469727,6.592827320098877,0.0,-0.0,0.0,11.600000381469727,101280.0,8.0,0.0,1419,Dry,11.279999732971191,0.0,4.159999847412109,12.0,6.599999904632568,0.0,0.0,9,11.5,6.53000020980835,0.0,1.0,0.048400118947029114,09/29/2018 15:00:00
3356,11.899999618530273,7.019859313964844,0.0,0.0,0.0,12.199999809265137,101220.0,8.0,0.0,1419,Moist,11.050000190734863,0.0,3.990000009536743,11.800000190734863,7.0,0.02800000086426735,0.0,9,11.5,6.300000190734863,0.0,1.0,0.20249982178211212,09/29/2018 16:00:00
3356,12.0,6.497193813323975,0.0,-0.0,0.0,11.699999809265137,101130.0,8.0,0.0,1419,Moist,11.359999656677246,0.0,7.139999866485596,11.899999618530273,6.5,0.0,0.0,9,11.199999809265137,6.199999809265137,0.0,1.0,0.025599950924515724,09/29/2018 17:00:00
3356,11.800000190734863,6.305922508239746,0.0,-0.0,0.0,11.800000190734863,101070.0,8.0,0.0,1419,Dry,11.350000381469727,0.0,7.300000190734863,11.800000190734863,6.300000190734863,0.0,0.0,9,11.5,7.010000228881836,0.0,1.0,0.02249988541007042,09/29/2018 18:00:00
3356,11.899999618530273,6.816323280334473,0.0,-0.0,0.0,11.800000190734863,101010.0,8.0,0.0,1419,Dry,11.25,0.0,7.159999847412109,11.899999618530273,6.800000190734863,0.0,0.0,9,11.5,7.099999904632568,0.0,1.0,0.0625,09/29/2018 19:00:00
3356,12.100000381469727,7.612441062927246,0.0,-0.0,0.0,12.100000381469727,100970.0,8.0,0.0,1419,Dry,11.34000015258789,0.0,6.989999771118164,12.100000381469727,7.5,0.0,0.0,9,11.5,7.679999828338623,0.0,1.0,0.025599950924515724,09/29/2018 20:00:00
3356,12.300000190734863,8.002224922180176,0.0,-0.0,0.0,12.399999618530273,100940.0,8.0,0.0,1419,Dry,11.34000015258789,0.0,6.710000038146973,12.300000190734863,8.0,0.0,0.0,9,11.399999618530273,7.880000114440918,170.55406188964844,1.0,0.0035999359097331762,09/29/2018 21:00:00
3356,12.300000190734863,8.953459739685059,0.0,-0.0,0.0,11.5,100890.0,8.0,0.0,1419,Dry,11.699999809265137,0.0,6.400000095367432,12.300000190734863,8.899999618530273,0.0,0.0,9,12.100000381469727,8.149999618530273,511.94024658203125,0.0,0.16000045835971832,09/29/2018 22:00:00
3356,12.399999618530273,9.050795555114746,0.0,0.0,0.0,11.600000381469727,100890.0,8.0,0.0,1419,Dry,12.430000305175781,0.0,6.039999961853027,12.399999618530273,9.0,0.0,0.0,9,12.899999618530273,8.3100004196167,671.4049682617188,0.0,0.22089935839176178,09/29/2018 23:00:00
3356,12.300000190734863,9.319358825683594,0.20000000298023224,0.0,0.0,11.100000381469727,100880.0,8.0,0.20000000298023224,1419,Dry,13.149999618530273,0.0,5.710000038146973,12.300000190734863,9.199999809265137,0.0020000000949949026,0.0,9,14.100000381469727,8.489999771118164,750.34765625,0.0,0.9025014638900757,09/30/2018 00:00:00
