,AirTemp,DewPoint,RainPrecip,SnowPrecip,SnowPrecipAccumulated,WindSpeed,AirPressure,OctalCloudCoverage,PrecipAmount,station_id,road_cond,surf_temp,snow_amount,sub_temp,air_temp,dew_point,water_amount,snow_sum,forecast_length,stn_surf_temp,stn_dew_point,radiation,shade,surf_temp_sqerror,Date Time
3626,11.600000381469727,6.932074069976807,0.0,0.0,0.0,7.0,101880.0,8.0,0.0,1440,Dry,15.170000076293945,0.0,6.320000171661377,11.199999809265137,7.0,0.0,0.0,9,12.800000190734863,7.590000152587891,681.6296997070312,0.0,5.616899490356445,09/29/2018 05:00:00
3626,12.5,4.957301139831543,0.0,-0.0,0.0,7.800000190734863,101790.0,8.0,0.0,1440,Dry,14.029999732971191,0.0,7.179999828338623,12.199999809265137,5.0,0.0,0.0,9,13.0,6.300000190734863,532.4869995117188,0.0,1.0608994960784912,09/29/2018 06:00:00
3626,12.100000381469727,5.505910873413086,0.0,0.0,0.0,7.900000095367432,101680.0,8.0,0.0,1440,Dry,13.319999694824219,0.0,10.170000076293945,12.100000381469727,5.5,0.0,0.0,9,12.5,7.090000152587891,212.2911376953125,0.75537109375,0.6723995208740234,09/29/2018 07:00:00
3626,12.0,6.497193813323975,0.0,0.0,0.0,8.300000190734863,101610.0,8.0,0.0,1440,Dry,12.489999771118164,0.0,9.819999694824219,12.0,6.699999809265137,0.0,0.0,9,11.600000381469727,7.639999866485596,0.0,1.0,0.7920989394187927,09/29/2018 08:00:00
3626,11.800000190734863,6.305922508239746,0.10000000149011612,0.0,0.0,8.399999618530273,101540.0,8.0,0.10000000149011612,1440,Dry,12.029999732971191,0.0,9.149999618530273,11.699999809265137,6.5,0.0010000000474974513,0.0,9,11.699999809265137,6.739999771118164,0.0,1.0,0.10889995098114014,09/29/2018 09:00:00
3608,11.699999809265137,7.028357982635498,0.0,0.0,0.0,8.399999618530273,101480.0,8.0,0.0,1440,Dry,11.1899995803833,0.0,8.199999809265137,11.699999809265137,7.199999809265137,0.0,0.0,9,11.699999809265137,6.739999771118164,0.0,1.0,0.26010024547576904,09/29/2018 10:00:00
3608,11.5,6.432464122772217,0.10000000149011612,0.0,0.0,8.0,101440.0,8.0,0.10000000149011612,1440,Dry,11.3100004196167,0.0,7.539999961853027,11.5,6.5,0.0010000000474974513,0.0,9,11.600000381469727,6.909999847412109,0.0,1.0,0.08409997820854187,09/29/2018 11:00:00
3626,11.300000190734863,6.44310188293457,0.10000000149011612,0.0,0.0,8.800000190734863,101390.0,8.0,0.10000000149011612,1440,Moist,10.569999694824219,0.0,6.420000076293945,11.199999809265137,6.599999904632568,0.039000000804662704,0.0,9,11.5,6.619999885559082,0.0,1.0,0.8649005889892578,09/29/2018 12:00:00
3608,11.300000190734863,6.03541898727417,0.10000000149011612,0.0,0.0,8.300000190734863,101350.0,8.0,0.10000000149011612,1440,Moist,10.40999984741211,0.0,5.550000190734863,11.300000190734863,6.300000190734863,0.04399999976158142,0.0,9,11.5,6.260000228881836,0.0,1.0,1.1881003379821777,09/29/2018 13:00:00
3590,11.199999809265137,5.939608573913574,0.0,0.0,0.0,8.0,101300.0,8.0,0.0,1440,Moist,10.140000343322754,0.0,4.599999904632568,11.199999809265137,6.199999809265137,0.04699999839067459,0.0,9,11.399999618530273,5.929999828338623,0.0,1.0,1.587598204612732,09/29/2018 14:00:00
3608,11.300000190734863,5.617338180541992,0.0,-0.0,0.0,8.300000190734863,101260.0,8.0,0.0,1440,Moist,10.220000267028809,0.0,4.039999961853027,11.300000190734863,5.699999809265137,0.004999999888241291,0.0,9,11.399999618530273,5.860000133514404,0.0,1.0,1.392398476600647,09/29/2018 15:00:00
