,AirTemp,DewPoint,RainPrecip,SnowPrecip,SnowPrecipAccumulated,WindSpeed,AirPressure,OctalCloudCoverage,PrecipAmount,station_id,road_cond,surf_temp,snow_amount,sub_temp,air_temp,dew_point,water_amount,snow_sum,forecast_length,stn_surf_temp,stn_dew_point,radiation,shade,surf_temp_sqerror,Date Time
3960,12.100000381469727,5.949362754821777,0.0,0.0,0.0,7.199999809265137,101750.0,8.0,0.0,1417,Dry,12.869999885559082,0.0,4.21999979019165,11.600000381469727,5.900000095367432,0.0,0.0,10,12.300000190734863,6.510000228881836,532.4869995117188,0.0,0.3248996436595917,09/29/2018 05:00:00
3960,12.0,5.634182929992676,0.0,0.0,0.0,7.099999904632568,101640.0,8.0,0.0,1417,Dry,11.890000343322754,0.0,4.869999885559082,11.600000381469727,5.599999904632568,0.0,0.0,10,11.300000190734863,6.650000095367432,212.2911376953125,0.0,0.3481001853942871,09/29/2018 06:00:00
3960,11.800000190734863,6.72036075592041,0.0,0.0,0.0,7.400000095367432,101570.0,8.0,0.0,1417,Dry,12.0,0.0,8.989999771118164,11.600000381469727,6.699999809265137,0.0,0.0,10,10.699999809265137,6.630000114440918,0.0,1.0,1.6900005340576172,09/29/2018 07:00:00
3960,11.5,7.229495525360107,0.10000000149011612,0.0,0.0,7.099999904632568,101500.0,8.0,0.10000000149011612,1417,Dry,11.75,0.0,8.789999961853027,11.399999618530273,7.400000095367432,0.0010000000474974513,0.0,10,10.0,7.409999847412109,0.0,1.0,3.0625,09/29/2018 08:00:00
3960,11.300000190734863,6.643214702606201,0.10000000149011612,0.0,0.0,7.5,101460.0,8.0,0.10000000149011612,1417,Moist,11.3100004196167,0.0,8.319999694824219,11.199999809265137,6.800000190734863,0.039000000804662704,0.0,10,10.300000190734863,6.619999885559082,0.0,1.0,1.020100474357605,09/29/2018 09:00:00
3942,11.300000190734863,6.44310188293457,0.10000000149011612,0.0,0.0,7.800000190734863,101400.0,8.0,0.10000000149011612,1417,Moist,10.670000076293945,0.0,7.639999866485596,11.300000190734863,6.5,0.04600000008940697,0.0,10,10.300000190734863,6.699999809265137,0.0,1.0,0.1368999183177948,09/29/2018 10:00:00
3942,11.0,7.31779146194458,0.10000000149011612,0.0,0.0,7.099999904632568,101340.0,8.0,0.10000000149011612,1417,Moist,10.84000015258789,0.0,7.090000152587891,11.100000381469727,7.300000190734863,0.04899999871850014,0.0,10,10.300000190734863,5.989999771118164,0.0,1.0,0.29159995913505554,09/29/2018 11:00:00
3960,11.100000381469727,6.648034572601318,0.10000000149011612,0.0,0.0,7.5,101310.0,8.0,0.10000000149011612,1417,Wet,9.789999961853027,0.0,5.630000114440918,11.0,6.699999809265137,0.07199999690055847,0.0,10,10.300000190734863,5.230000019073486,0.0,1.0,0.26010024547576904,09/29/2018 12:00:00
3942,11.199999809265137,5.939608573913574,0.0,0.0,0.0,7.5,101260.0,8.0,0.0,1417,Wet,9.649999618530273,0.0,4.900000095367432,11.199999809265137,6.0,0.06499999761581421,0.0,10,10.399999618530273,5.619999885559082,0.0,1.0,0.5625,09/29/2018 13:00:00
3924,11.100000381469727,6.250837326049805,0.0,0.0,0.0,7.5,101220.0,8.0,0.0,1417,Moist,10.130000114440918,0.0,4.21999979019165,11.100000381469727,6.400000095367432,0.00800000037997961,0.0,10,10.399999618530273,5.269999980926514,0.0,1.0,0.072899729013443,09/29/2018 14:00:00
3942,11.100000381469727,6.450634479522705,0.0,-0.0,0.0,7.599999904632568,101180.0,8.0,0.0,1417,Moist,9.75,0.0,3.5199999809265137,11.0,6.5,0.0020000000949949026,0.0,10,10.399999618530273,5.659999847412109,0.0,1.0,0.42249950766563416,09/29/2018 15:00:00
3942,10.899999618530273,6.455136299133301,0.0,0.0,0.0,7.5,101090.0,8.0,0.0,1417,Dry,9.600000381469727,0.0,3.4000000953674316,10.800000190734863,6.5,0.0,0.0,10,10.300000190734863,6.260000228881836,0.0,1.0,0.4899997413158417,09/29/2018 16:00:00
3942,11.199999809265137,5.939608573913574,0.0,0.0,0.0,7.800000190734863,101020.0,8.0,0.0,1417,Dry,9.949999809265137,0.0,6.550000190734863,11.100000381469727,5.900000095367432,0.0,0.0,10,10.399999618530273,6.539999961853027,0.0,1.0,0.20249982178211212,09/29/2018 17:00:00
3942,11.300000190734863,6.03541898727417,0.0,0.0,0.0,7.5,100960.0,8.0,0.0,1417,Moist,9.739999771118164,0.0,6.570000171661377,11.300000190734863,6.099999904632568,0.0010000000474974513,0.0,10,10.5,6.670000076293945,0.0,1.0,0.577600359916687,09/29/2018 18:00:00
3942,11.300000190734863,7.036299705505371,0.0,-0.0,0.0,7.599999904632568,100920.0,8.0,0.0,1417,Dry,10.100000381469727,0.0,6.599999904632568,11.300000190734863,7.0,0.0,0.0,10,10.399999618530273,7.019999980926514,0.0,1.0,0.08999954164028168,09/29/2018 19:00:00
3942,11.399999618530273,7.132897853851318,0.0,-0.0,0.0,7.5,100900.0,8.0,0.0,1417,Dry,10.079999923706055,0.0,6.329999923706055,11.399999618530273,7.199999809265137,0.0,0.0,10,10.600000381469727,7.269999980926514,170.55406188964844,0.0,0.2704004645347595,09/29/2018 20:00:00
3942,11.5,7.8030571937561035,0.0,0.0,0.0,7.599999904632568,100870.0,8.0,0.0,1417,Dry,10.550000190734863,0.0,6.070000171661377,11.5,7.900000095367432,0.0,0.0,10,11.5,7.940000057220459,511.94024658203125,0.0,0.9024996161460876,09/29/2018 21:00:00
3942,12.100000381469727,8.385337829589844,0.20000000298023224,0.0,0.0,7.599999904632568,100830.0,8.0,0.20000000298023224,1417,Dry,11.470000267028809,0.0,5.730000019073486,12.100000381469727,8.399999618530273,0.0020000000949949026,0.0,10,12.300000190734863,8.270000457763672,671.4049682617188,0.0,0.6888998746871948,09/29/2018 22:00:00
3942,12.0,8.661445617675781,0.30000001192092896,0.0,0.0,7.199999809265137,100840.0,8.0,0.30000001192092896,1417,Wet,12.15999984741211,0.0,5.429999828338623,12.0,8.600000381469727,0.09099999815225601,0.0,10,15.100000381469727,8.760000228881836,750.34765625,0.0,8.643603324890137,09/29/2018 23:00:00
3942,12.100000381469727,8.942437171936035,0.8999999761581421,0.0,0.0,6.800000190734863,100830.0,8.0,0.8999999761581421,1417,Wet,12.5,0.0,5.090000152587891,12.100000381469727,8.899999618530273,0.15199999511241913,0.0,10,12.800000190734863,9.0600004196167,788.543212890625,0.0,0.09000011533498764,09/30/2018 00:00:00
3942,11.399999618530273,9.984796524047852,0.8999999761581421,0.0,0.0,7.099999904632568,100850.0,8.0,0.8999999761581421,1417,Wet,12.449999809265137,0.0,4.840000152587891,11.399999618530273,10.0,0.24899999797344208,0.0,10,14.5,9.680000305175781,800.3900146484375,0.0,4.202500820159912,09/30/2018 01:00:00
3942,12.600000381469727,8.094592094421387,0.8999999761581421,0.0,0.0,5.699999809265137,100850.0,8.0,0.8999999761581421,1417,Wet,12.930000305175781,0.0,4.699999809265137,12.600000381469727,8.100000381469727,0.23600000143051147,0.0,10,19.700000762939453,8.880000114440918,789.7239379882812,0.0,45.83290481567383,09/30/2018 02:00:00
3942,12.800000190734863,8.485137939453125,0.20000000298023224,0.0,0.0,6.900000095367432,100810.0,6.0,0.20000000298023224,1417,Wet,14.050000190734863,0.0,5.619999885559082,12.800000190734863,8.5,0.21400000154972076,0.0,10,15.899999618530273,8.970000267028809,753.0819702148438,0.0,3.4224979877471924,09/30/2018 03:00:00
3942,12.899999618530273,6.264101982116699,0.0,-0.0,0.0,7.0,100780.0,4.0,0.0,1417,Wet,14.850000381469727,0.0,5.820000171661377,12.899999618530273,6.300000190734863,0.04399999976158142,0.0,10,13.699999809265137,8.050000190734863,676.7559204101562,0.0,1.322501301765442,09/30/2018 04:00:00
3942,12.399999618530273,5.790247440338135,0.0,-0.0,0.0,7.300000190734863,100750.0,5.0,0.0,1417,Moist,13.630000114440918,0.0,5.840000152587891,12.399999618530273,5.699999809265137,0.0,0.0,10,13.699999809265137,7.429999828338623,522.7947387695312,0.0,0.004899957217276096,09/30/2018 05:00:00
3942,11.800000190734863,6.305922508239746,0.0,-0.0,0.0,7.099999904632568,100700.0,5.0,0.0,1417,Dry,12.4399995803833,0.0,5.989999771118164,11.800000190734863,6.300000190734863,0.0,0.0,10,11.800000190734863,6.889999866485596,191.84642028808594,0.0,0.4095992147922516,09/30/2018 06:00:00
3942,11.399999618530273,5.49953031539917,0.0,-0.0,0.0,6.900000095367432,100720.0,7.0,0.0,1417,Dry,11.6899995803833,0.0,6.070000171661377,11.399999618530273,5.599999904632568,0.0,0.0,10,10.699999809265137,6.920000076293945,0.0,1.0,0.9800995588302612,09/30/2018 07:00:00
3942,11.300000190734863,5.617338180541992,0.0,-0.0,0.0,7.0,100750.0,8.0,0.0,1417,Dry,11.3100004196167,0.0,5.96999979019165,11.300000190734863,5.699999809265137,0.0,0.0,10,10.300000190734863,6.96999979019165,0.0,1.0,1.020100474357605,09/30/2018 08:00:00
3942,11.300000190734863,5.4042181968688965,0.0,-0.0,0.0,6.599999904632568,100780.0,8.0,0.0,1417,Dry,11.15999984741211,0.0,5.920000076293945,11.300000190734863,5.400000095367432,0.0,0.0,10,9.699999809265137,6.550000190734863,0.0,1.0,2.1316001415252686,09/30/2018 09:00:00
3924,11.100000381469727,7.035884380340576,0.0,-0.0,0.0,5.800000190734863,100730.0,8.0,0.0,1417,Dry,10.239999771118164,0.0,5.550000190734863,11.100000381469727,7.099999904632568,0.0,0.0,10,9.899999618530273,6.489999771118164,0.0,1.0,0.1156001016497612,09/30/2018 10:00:00
3924,10.899999618530273,7.77255916595459,0.0,-0.0,0.0,6.400000095367432,100740.0,8.0,0.0,1417,Dry,10.670000076293945,0.0,5.75,11.0,7.699999809265137,0.0,0.0,10,9.5,6.429999828338623,0.0,1.0,1.368900179862976,09/30/2018 11:00:00
3924,11.100000381469727,5.636418342590332,0.0,-0.0,0.0,4.5,100730.0,8.0,0.0,1417,Dry,10.90999984741211,0.0,5.920000076293945,11.199999809265137,5.599999904632568,0.0,0.0,10,9.5,6.159999847412109,0.0,1.0,1.9880995750427246,09/30/2018 12:00:00
3942,10.800000190734863,5.139913558959961,0.0,-0.0,0.0,4.300000190734863,100730.0,8.0,0.0,1417,Dry,10.359999656677246,0.0,6.039999961853027,10.800000190734863,5.199999809265137,0.0,0.0,10,8.100000381469727,5.800000190734863,0.0,1.0,5.1075968742370605,09/30/2018 13:00:00
3924,10.800000190734863,4.712533473968506,0.0,-0.0,0.0,3.9000000953674316,100730.0,8.0,0.0,1417,Dry,9.8100004196167,0.0,5.829999923706055,10.800000190734863,4.699999809265137,0.0,0.0,10,7.599999904632568,5.360000133514404,0.0,1.0,4.8841023445129395,09/30/2018 14:00:00
3924,10.699999809265137,4.17876672744751,0.0,-0.0,0.0,3.299999952316284,100690.0,7.0,0.0,1417,Dry,9.9399995803833,0.0,6.059999942779541,10.699999809265137,4.300000190734863,0.0,0.0,10,7.400000095367432,6.21999979019165,0.0,1.0,6.451597213745117,09/30/2018 15:00:00
